filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NMC,NMCI,NMCE,WMC,AMC,NSM
src/arkode/arkode_mristep_controller.c,54,0,0.0,20,0,0.0,7,0,0.0,2,2.0,14.8571428571429,2.42857142857143,5,1,51,0,7,34,5,36,0,0,91,16.8,2.4,91
src/arkode/arkode_mristep_io.c,523,0,0.0,131,0,0.0,116,0,0.0,2,2.10344827586207,8.71551724137931,2.18103448275862,20,116,58,0,116,359,2320,263,0,0,258,185.6,1.6,258
src/arkode/arkode_mristep_nls.c,212,0,0.0,120,0,0.0,10,0,0.0,2,2.6,45.2,3.2,9,5,96,0,10,148,45,182,0,0,130,70.0,7.0,130
src/arkode/arkode_relaxation.c,409,0,0.0,213,0,0.0,25,0,0.0,0,5.84,34.16,2.36,7,5,179,0,25,193,35,127,0,0,166,130.0,5.2,166
src/arkode/arkode_root.c,484,0,0.0,250,0,0.0,7,0,0.0,1,17.7142857142857,110.571428571429,1.42857142857143,6,6,232,0,7,146,36,208,0,0,201,132.29999999999998,18.9,201
src/arkode/arkode_splittingstep_coefficients.c,219,0,0.0,140,0,0.0,17,0,0.0,1,4.35294117647059,22.5882352941176,2.0,4,5,71,0,17,45,20,96,0,0,157,71.4,4.2,157
src/arkode/arkode_sprkstep_io.c,170,0,0.0,47,0,0.0,39,0,0.0,2,2.28205128205128,7.92307692307692,2.25641025641026,9,38,33,0,39,105,342,90,0,0,134,62.400000000000006,1.6,134
src/arkode/arkode_sunstepper.c,124,0,0.0,62,0,0.0,12,0,0.0,0,4.08333333333333,20.1666666666667,3.08333333333333,6,2,100,0,12,60,12,41,0,0,135,37.2,3.1,135
src/arkode/arkode_user_controller.c,59,0,0.0,14,0,0.0,7,0,0.0,2,2.4,10.6,2.8,3,4,49,0,10,23,12,37,0,0,91,14.0,2.0,91
src/cvode/cvode_io.c,668,55,0.0819999999999999,256,11,0.043,60,2,0.033,22,4.16666666666667,21.6166666666667,2.16666666666667,8,60,81,0,60,248,480,367,0,0,254,210.0,3.5,254
src/cvode/cvode_nls.c,169,93,0.55,86,42,0.488,9,6,0.667,2,5.55555555555556,39.1111111111111,3.44444444444444,5,6,98,0,9,86,30,69,0,0,123,52.2,5.8,123
src/cvode/cvode_resize.c,228,0,0.0,160,0,0.0,4,0,0.0,0,18.5,115.5,5.75,8,1,319,0,4,57,8,76,0,0,157,82.0,20.5,157
