filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
include/diy/point.hpp,8,8,1.0,14,14,1.0,11,11,1.0,0,2.0,1.68181818181818,0.772727272727273,0,22,15,0,22,22,0,0,13189,0,0,13189,49.3,1.7
include/diy/proxy.hpp,104,68,0.654,130,72,0.5539999999999999,74,42,0.568,48,2.4222222222222194,4.288888888888888,1.1111111111111152,8,27,22,13,45,126,138,0,36,0,0,36,61.5,1.5
tests/mpi-collectives.cpp,98,0,0.0,284,0,0.0,10,0,0.0,2,4.5,23.833333333333332,1.3333333333333333,12,6,128,5,6,24,26,0,16111,0,0,16111,21.0,3.5
include/diy/partners/common.hpp,84,84,1.0,62,48,0.774,17,17,1.0,11,2.933333333333333,8.933333333333335,1.5333333333333334,6,5,33,6,15,43,24,0,17714,0,0,17714,28.5,1.9
tests/double-foreach.cpp,58,0,0.0,130,0,0.0,9,0,0.0,1,4.66666666666667,29.6666666666667,2.0,17,3,52,3,3,27,51,0,16022,0,0,16022,12.9,4.3
include/diy/thirdparty/itlib/small_vector.hpp,166,113,0.6809999999999999,270,86,0.319,83,60,0.723,1,2.0483870967741935,13.112903225806418,1.0000000000000004,3,61,65,9,62,67,3,0,2390,0,0,2390,144.0,2.0
tests/kd-tree.cpp,210,163,0.7759999999999999,532,203,0.382,26,21,0.8079999999999999,1,6.0,27.1111111111111,2.88888888888889,23,4,74,12,9,89,92,0,16174,0,0,16174,62.900000000000006,3.7
tests/swap-reduce.cpp,106,100,0.943,296,140,0.473,9,9,1.0,1,5.25,42.25,2.5,23,2,63,9,4,52,46,0,16050,0,0,16050,18.0,4.5
tests/rexchange.cpp,110,104,0.945,228,113,0.496,17,17,1.0,1,3.2,16.6,2.0,17,2,65,4,10,70,34,0,16086,0,0,16086,24.200000000000003,2.2
tests/mpi-type-conversions.cpp,16,16,1.0,18,9,0.5,13,13,1.0,1,2.0,7.250000000000002,0.75,1,4,15,0,4,5,1,0,2,0,0,2,4.0,1.0
tests/blobs.cpp,101,0,0.0,214,0,0.0,15,0,0.0,1,4.16666666666667,26.0,1.6666666666666703,17,2,69,3,6,43,34,0,16094,0,0,16094,21.0,3.5
tests/merge-swap-reduce.cpp,154,146,0.948,400,213,0.532,13,13,1.0,1,5.16666666666667,42.66666666666671,2.33333333333333,24,2,81,9,6,76,48,0,16067,0,0,16067,27.0,4.5
tests/dynamic-assigner.cpp,42,37,0.8809999999999999,110,48,0.436,6,6,1.0,4,4.0,37.0,2.5,10,2,43,5,2,14,20,0,16082,0,0,16082,7.0,3.5
include/diy/log.hpp,8,6,0.75,0,0,,22,13,0.591,15,2.0,2.0,1.5555555555555556,0,9,4,0,9,9,0,0,12926,0,0,12926,13.2,1.1
